t	P	cov	vg_HEreg_noa.mean	vg_HEreg_noa.CI95l	vg_HEreg_noa.CI95r	vg_HEreg_adj.mean	vg_HEreg_adj.CI95l	vg_HEreg_adj.CI95r	exp.vg	va.term1	va.term2	va.term3	va.term4	vg_GRMvarX_ganc.mean	vg_GRMvarX_ganc.CI95l	vg_GRMvarX_ganc.CI95r	vg_GRMvarX_noa.mean	vg_GRMvarX_noa.CI95l	vg_GRMvarX_noa.CI95r	vg_GRMvarX_gcta.mean	vg_GRMvarX_gcta.CI95l	vg_GRMvarX_gcta.CI95r	vg_GRMld_ganc.mean	vg_GRMld_ganc.CI95l	vg_GRMld_ganc.CI95r	vg_GRMld_noa.mean	vg_GRMld_noa.CI95l	vg_GRMld_noa.CI95r
12	0.9	neg	0.08375301	0.08256018	0.08501571	0.10353402	0.10177781	0.10514343	0.966476304	0.938770132	0.060229868	0.032545817	-0.065069512	0.12566724	0.12388865	0.12761769	0.10202496	0.10000437	0.10392152	0.10205677	0.10065248	0.10360705	0.9681141	0.9615249	0.9754923	0.9687418	0.9616115	0.97519
12	0.9	pos	5.72059894	5.55949438	5.90526699	0.10190539	0.10026913	0.10355228	1.578183812	0.938770132	0.060229868	0.032545817	0.546637995	0.12369793	0.12179227	0.12535673	6.37401609	6.23762844	6.54644417	6.36508003	6.20741947	6.52123935	0.9587927	0.9506518	0.9671101	1.5806608	1.5617538	1.5976281
12	0.9	zero	0.67380656	0.63028199	0.72269004	0.10179794	0.09899018	0.10419459	1.03234210116237	0.938769942074063	0.0602298674778527	0.0327092037712345	0.000633087839224763	0.12300826	0.12004609	0.12609776	0.75416046	0.70443343	0.81071358	0.74820368	0.70022224	0.79424847	0.9636243	0.9506615	0.979213	1.0230777	1.0106351	1.0332156
13	0	neg	1.00139102	0.98848779	1.01420189	1.00040935	0.98777816	1.01066446	0.998992653	0.938770132	0.060229868	7.35e-06	-1.47e-05	1.00126604	0.98990224	1.01054022	1.0008964	0.99077973	1.01046371	1.00030091	0.99017495	1.01100396	1.0029362	0.9982512	1.0069733	1.0037798	0.9984474	1.0085639
13	0	pos	0.99348763	0.97470608	1.01344439	0.99095223	0.97301216	1.00766957	0.999130841	0.938770132	0.060229868	7.35e-06	0.000123489	0.99073931	0.97312158	1.00558501	0.99269111	0.976075	1.0105599	0.99216053	0.97432486	1.01365771	0.9932674	0.9790996	1.0049777	0.9967095	0.9840966	1.009453
13	0	zero	0.99166745	0.97550652	1.00561058	0.99520721	0.97946335	1.01038564	0.999037114128215	0.938769107148748	0.0602298640611805	3.74186783932259e-05	7.24239893343011e-07	0.99403192	0.98167846	1.00855567	0.99168953	0.97618326	1.00825794	0.99540967	0.98171131	1.01107765	0.9928098	0.9846698	1.0007731	0.9888681	0.9807911	0.9976432
13	0.9	neg	0.0925858	0.09082586	0.09436138	0.11222153	0.11073987	0.11369396	0.968102489	0.938770132	0.060229868	0.030918526	-0.061816037	0.13440497	0.13220525	0.13668434	0.11142889	0.10927795	0.11377247	0.11156617	0.10956408	0.11403527	0.9725112	0.9623119	0.9829599	0.9723295	0.9589608	0.9851807
13	0.9	pos	5.67299137	5.58446764	5.77084734	0.11091181	0.10944938	0.11239573	1.549224622	0.938770132	0.060229868	0.030918526	0.519306096	0.13325776	0.13112102	0.13525035	6.27447545	6.14726159	6.39289481	6.26764685	6.12729567	6.36311934	0.9603038	0.9522915	0.9707815	1.5499288	1.5380351	1.5612279
13	0.9	zero	0.68107405	0.66063901	0.70075368	0.11258246	0.1107679	0.11447191	1.03073426356149	0.938770258295013	0.0602298670588737	0.0311315852330778	0.000602552974529558	0.13517534	0.13290806	0.13739599	0.76162165	0.74083478	0.78487221	0.75892489	0.73382629	0.78194449	0.9753641	0.9655967	0.9828738	1.0293069	1.0178144	1.0399576
14	0	neg	1.00247547	0.99228363	1.01274261	1.00005423	0.98744936	1.0102051	0.998996326	0.938770132	0.060229868	3.68e-06	-7.35e-06	1.0008529	0.98673313	1.01084064	1.00059104	0.98762766	1.01311357	1.00059415	0.98698051	1.0131147	1.0026344	0.9960542	1.0096516	1.0031638	0.9968077	1.0094122
