t	P	cov	tau2_dicker1	tau2_dicker2	exp.theta	exp.var.theta	va.term4	va.term1	va.term2	va.term3	exp.vg	var.prs.geno	var.pheno	vg_HEreg	vg_HEreg_new	vg_HEreg_cov	vg_123	vg_HEreg_noa	vg_HEreg_a
13	0.6	pos	18.32355465	5.145844743	0.384427793	0.072229552	0.292274862	0.936412303	0.057011922	0.017401505	1.303100593	1.313549598	1.643968963	2.991399	4.917767111	0.473331612	0.97602272	4.90380685831169	0.28110510172735
13	0.9	neg	0.889262674	0.067130378	0.384427793	0.168284183	-0.081058316	0.936412303	0.057011922	0.040542936	0.952908845	0.959501723	1.198443557	0.0438535	0.052555945	0.128723101	0.952881289	0.052179217730134	0.0787349806824923
13	0.9	pos	86.74119432	6.610453395	0.384427793	0.168284183	0.68095724	0.936412303	0.057011922	0.040542936	1.714924402	1.720976723	2.145225272	2.680008	5.749220891	0.129263614	0.952881289	5.76917469190803	0.0787634856986804
14	0	neg	0.979725579	0.724186044	0.405396442	0.025846253	-0.012449499	0.936840092	0.058073679	0.006226866	0.988691137	0.991850241	1.241424223	0.5728707	0.711175563	0.911948	0.988686905	0.709138704906766	0.71988845423182
14	0	pos	3.345446227	2.482318714	0.405396442	0.025846253	0.10458614	0.936840092	0.058073679	0.006226866	1.105726776	1.097821318	1.369352576	1.761885	2.412641763	0.9116894	0.988686905	2.46291373786215	0.735114559487522
14	0.3	neg	0.99036772	0.563733026	0.405396442	0.03801933	-0.018312968	0.936840092	0.058073679	0.009159597	0.985760399	0.991220139	1.243960193	0.4331427	0.538812277	0.789385866	0.985754174	0.541954232310644	0.56557815856592
14	0.3	pos	6.075491796	3.477708573	0.405396442	0.03801933	0.153844157	0.936840092	0.058073679	0.009159597	1.157917524	1.158446358	1.45088847	2.364598	3.430767975	0.802427748	0.985754174	3.42469814354139	0.55113672943367
14	0.6	neg	0.937592234	0.283463973	0.405396442	0.068283352	-0.032890397	0.936840092	0.058073679	0.016450789	0.978474163	0.982519221	1.228577176	0.2132419	0.261984131	0.461547096	0.978462982	0.259150049659919	0.292991521654613
14	0.6	pos	16.23308882	4.934328334	0.405396442	0.068283352	0.276306674	0.936840092	0.058073679	0.016450789	1.287671234	1.288970266	1.616260951	2.954573	4.775360968	0.469890087	0.978462982	4.72040557666044	0.292135290608277
14	0.9	neg	0.896729601	0.069248234	0.405396442	0.166892249	-0.080387856	0.936840092	0.058073679	0.040207592	0.954733507	0.957288683	1.194466246	0.04524722	0.054046277	0.12927785	0.954706179	0.0540939837613323	0.0781152674617392
14	0.9	pos	85.26963113	6.692856133	0.405396442	0.166892249	0.675324818	0.936840092	0.058073679	0.040207592	1.710446181	1.707636844	2.119577178	2.726361	5.778732555	0.129524938	0.954706179	5.85769749767908	0.0782851332529777
15	0	neg	0.966271922	0.740791301	0.425650823	0.024116004	-0.011616081	0.937253308	0.058898113	0.005810015	0.990345356	0.987306203	1.235571621	0.5899627	0.72894117	0.8947224	0.990341406	0.72731455822232	0.736385213937294
15	0	pos	3.115572447	2.385436761	0.425650823	0.024116004	0.097584735	0.937253308	0.058898113	0.005810015	1.099546172	1.098217873	1.378414966	1.712455	2.360473601	0.8948615	0.990341406	2.36908506956173	0.751101738388227
15	0.3	neg	0.963279191	0.580115341	0.425650823	0.035503851	-0.017101324	0.937253308	0.058898113	0.008553569	0.987603666	0.992721087	1.240924004	0.4562741	0.566201483	0.837797194	0.987597852	0.560161234846022	0.578583925489302
15	0.3	pos	5.338600486	3.244473348	0.425650823	0.035503851	0.143665338	0.937253308	0.058898113	0.008553569	1.148370329	1.145703848	1.431184098	2.216925	3.172827807	0.841768429	0.987597852	3.20009538882696	0.593556461128278
15	0.6	neg	0.969330541	0.317141909	0.425650823	0.064398983	-0.031019392	0.937253308	0.058898113	0.015514969	0.980646998	0.983071406	1.230441151	0.236494	0.290991949	0.501466468	0.980636452	0.291871370070884	0.323001378815712
15	0.6	pos	14.57139797	4.819871176	0.425650823	0.064398983	0.260588683	0.937253308	0.058898113	0.015514969	1.272255073	1.273667997	1.588341212	2.910575	4.622986224	0.501824566	0.980636452	4.63226658054084	0.320718818102306
15	0.9	neg	0.894864875	0.071250931	0.425650823	0.164780009	-0.079370442	0.937253308	0.058898113	0.039698713	0.956479692	0.953449764	1.191774304	0.04687193	0.055860762	0.1244834	0.956452708	0.0559112645863881	0.0779416479610236
15	0.9	pos	83.26741351	6.658064637	0.425650823	0.164780009	0.666777696	0.937253308	0.058898113	0.039698713	1.70262783	1.701434085	2.125996869	2.744307	5.834388089	0.122327915	0.956452708	5.83830424986808	0.0765546761926867
16	0	neg	0.973158876	0.768610909	0.445215264	0.022501316	-0.010838326	0.937652449	0.05950678	0.005421005	0.991741909	0.986810548	1.229940678	0.6098806	0.750116959	0.9369138	0.991738224	0.755219430365367	0.762018372940398
16	0	pos	2.796753822	2.212925254	0.445215264	0.022501316	0.091050944	0.937652449	0.05950678	0.005421005	1.093631179	1.084301688	1.357979545	1.605276	2.179931972	0.937106	0.991738224	2.19810785102001	0.768074969966758
16	0.3	neg	0.962214465	0.615201949	0.445215264	0.033145452	-0.015965342	0.937652449	0.05950678	0.007985385	0.989179272	0.991520977	1.240899704	0.486036	0.603121929	0.809723825	0.989173844	0.596693765171296	0.611597070204626
16	0.3	pos	4.742854836	3.055372447	0.445215264	0.033145452	0.134122144	0.937652449	0.05950678	0.007985385	1.139266758	1.140420502	1.420058776	2.116456	3.005491916	0.814116613	0.989173844	3.0186174483774	0.62745006272135
16	0.6	neg	0.949582631	0.339609898	0.445215264	0.060618307	-0.029198335	0.937652449	0.05950678	0.014604131	0.982565025	0.99064689	1.238543764	0.2570737	0.318397028	0.525106821	0.982555098	0.314970418285913	0.34259020757461
16	0.6	pos	12.82978445	4.572761009	0.445215264	0.060618307	0.245290284	0.937652449	0.05950678	0.014604131	1.257053644	1.253154513	1.56078836	2.808042	4.382759267	0.517130852	0.982555098	4.41225798661758	0.348049593946898
16	0.9	neg	0.897986776	0.073486651	0.445215264	0.1620627	-0.078061582	0.937652449	0.05950678	0.03904406	0.958141707	0.961125458	1.198371192	0.04813337	0.057681644	0.127564559	0.958115169	0.0579249145274928	0.0789631706900421
16	0.9	pos	80.20583127	6.584388329	0.445215264	0.1620627	0.655782184	0.937652449	0.05950678	0.03904406	1.691985474	1.679293795	2.102450234	2.729462	5.738558021	0.127760597	0.958115169	5.78736730237867	0.0781339548359764
17	0	neg	0.978675843	0.79319359	0.464113269	0.020994609	-0.010112582	0.938037994	0.059919598	0.00505801	0.99290302	1.00335022	1.256556092	0.62887	0.790210429	0.9354622	0.992899582	0.781185902454525	0.786946428098201
17	0	pos	2.581919422	2.094884225	0.464113269	0.020994609	0.084954099	0.938037994	0.059919598	0.00505801	1.087969701	1.087476758	1.363832765	1.534382	2.092640446	0.9357509	0.992899582	2.08182788323707	0.786785633478
17	0.3	neg	0.973418196	0.6551059	0.464113269	0.030937847	-0.014901994	0.938037994	0.059919598	0.00745353	0.990509128	0.991609529	1.241254777	0.5147399	0.63892336	0.82994282	0.990504062	0.637195809106837	0.65060297588983
17	0.3	pos	4.243831822	2.853226942	0.464113269	0.030937847	0.125189135	0.938037994	0.059919598	0.00745353	1.130600257	1.138004386	1.427490084	2.008291	2.866815489	0.824804284	0.990504062	2.82255718893597	0.646063482356371
17	0.6	neg	0.962915958	0.374143126	0.464113269	0.05696993	-0.027441002	0.938037994	0.059919598	0.013725165	0.984241756	0.984454545	1.237629482	0.2823158	0.349402357	0.521132256	0.984232427	0.349176014047425	0.373937868094651
17	0.6	pos	11.92519235	4.596649099	0.464113269	0.05696993	0.230527229	0.938037994	0.059919598	0.013725165	1.242209986	1.246411279	1.560424152	2.838919	4.429917772	0.52515217	0.984232427	4.45039418177365	0.373950117321957
17	0.9	neg	0.865587855	0.073494239	0.464113269	0.158842327	-0.076510409	0.938037994	0.059919598	0.03826821	0.959715393	0.957459464	1.194896985	0.04935769	0.058977355	0.123313387	0.959689382	0.0582266064243297	0.0774966042542324
17	0.9	pos	77.0934587	6.545591418	0.464113269	0.158842327	0.642751035	0.938037994	0.059919598	0.03826821	1.678976837	1.676336675	2.09753052	2.734001	5.73465054	0.124268314	0.959689382	5.76890125990742	0.0809616751652458
18	0	neg	0.974374782	0.810539521	0.482367538	0.01958873	-0.009435405	0.938410406	0.060154965	0.004719307	0.993849272	0.99253758	1.243236721	0.6441696	0.800855301	0.9354889	0.993846064	0.799569907230223	0.803155102898869
18	0	pos	2.405873844	2.001930989	0.482367538	0.01958873	0.079265249	0.938410406	0.060154965	0.004719307	1.082549927	1.083256736	1.357961135	1.47791	2.006944341	0.9354806	0.993846064	1.99127007136724	0.799255742981272
18	0.3	neg	0.989525005	0.69500305	0.482367538	0.028873596	-0.013907695	0.938410406	0.060154965	0.006956212	0.991613888	0.998717208	1.246040455	0.5427738	0.676318113	0.844271132	0.991609159	0.677723611461813	0.687007711264559
18	0.3	pos	3.965178678	2.779005155	0.482367538	0.028873596	0.1168362	0.938410406	0.060154965	0.006956212	1.122357783	1.126934322	1.407103983	1.945477	2.737488435	0.841419447	0.991609159	2.75300632642394	0.685861415774602
18	0.6	neg	0.978958223	0.41268644	0.482367538	0.053472462	-0.025756359	0.938410406	0.060154965	0.012882557	0.98569157	0.991050269	1.241856738	0.3116492	0.387023659	0.57429964	0.985682814	0.387976332466063	0.412375796666425
18	0.6	pos	10.67690876	4.437008677	0.482367538	0.053472462	0.216374824	0.938410406	0.060154965	0.012882557	1.227822752	1.221678094	1.534589086	2.798066	4.293881545	0.57535944	0.985682814	4.30884197672956	0.394365296226643
18	0.9	neg	0.931766665	0.082167311	0.482367538	0.155208998	-0.074760324	0.938410406	0.060154965	0.03739287	0.961197917	0.961312711	1.199555439	0.05396414	0.064732978	0.121249566	0.961172501	0.0655461987951901	0.0836730863659686
18	0.9	pos	74.52355623	6.566973138	0.482367538	0.155208998	0.62804887	0.938410406	0.060154965	0.03739287	1.664007111	1.654366911	2.06170332	2.77159	5.714196304	0.122658554	0.961172501	5.80639759262366	0.0816432741798432
19	0	neg	0.981861033	0.834810241	0.5	0.018276964	-0.00880356	0.938770132	0.060229868	0.004403277	0.994599716	0.996805589	1.243836895	0.6627696	0.824377282	0.9492512	0.994596723	0.824304885194441	0.827778898446187
19	0	pos	2.193021928	1.864715682	0.5	0.018276964	0.073957224	0.938770132	0.060229868	0.004403277	1.0773605	1.079421627	1.353636608	1.370203	1.854756941	0.9492538	0.994596723	1.85442980633071	0.844683270131541
19	0.3	neg	0.986688176	0.72086419	0.5	0.026944767	-0.012978626	0.938770132	0.060229868	0.006491519	0.992512893	0.996237781	1.243317636	0.5656063	0.703228288	0.854654308	0.992508481	0.705065322409174	0.713110559689365
19	0.3	pos	3.578908265	2.609064296	0.5	0.026944767	0.109031247	0.938770132	0.060229868	0.006491519	1.114522766	1.114643548	1.391541846	1.845316	2.567834434	0.848409365	0.992508481	2.58639494173192	0.708870308709776
19	0.6	neg	0.962587362	0.433533552	0.5	0.050137026	-0.024149762	0.938770132	0.060229868	0.012078986	0.986929224	0.983877755	1.230961432	0.3327391	0.409588999	0.574307905	0.986921014	0.409890112882779	0.428735702594693
19	0.6	pos	9.293205712	4.147398786	0.5	0.050137026	0.202878074	0.938770132	0.060229868	0.012078986	1.21395706	1.212805167	1.520120465	2.669226	4.057545069	0.569475924	0.986921014	4.04148982740647	0.424232481181735
19	0.9	neg	0.911993902	0.084061678	0.5	0.15124214	-0.072849587	0.938770132	0.060229868	0.036437177	0.962587589	0.968098778	1.208905802	0.05566385	0.067292351	0.123728343	0.962562823	0.0673460498545374	0.0850272523562482
19	0.9	pos	71.08382208	6.552934738	0.5	0.15124214	0.611997091	0.938770132	0.060229868	0.036437177	1.647434267	1.642513459	2.052727107	2.803507	5.754834814	0.123238443	0.962562823	5.81238681574995	0.0843758068982658
20	0	neg	0.981976704	0.853068804	0.517031836	0.017053026	-0.00821402	0.939117605	0.060159981	0.004108406	0.995171972	1.00206705	1.251775088	0.6810603	0.852534317	0.9419844	0.99516918	0.84330640068735	0.844288173235501
20	0	pos	2.067120578	1.794578852	0.517031836	0.017053026	0.069004593	0.939117605	0.060159981	0.004108406	1.072390585	1.070989948	1.338613794	1.34165	1.795951197	0.9421709	0.99516918	1.78574451316617	0.834618835535862
20	0.3	neg	0.984496304	0.746062935	0.517031836	0.025143339	-0.012110922	0.939117605	0.060159981	0.00605752	0.993224183	0.999242118	1.25039915	0.5861792	0.732957973	0.851044511	0.993220066	0.731515277048259	0.736909518288386
20	0.3	pos	3.163045542	2.381849047	0.517031836	0.025143339	0.101741816	0.939117605	0.060159981	0.00605752	1.107076922	1.107937464	1.384072519	1.706225	2.361539133	0.852724569	0.993220066	2.36329474370542	0.736955974829114
20	0.6	neg	0.969568757	0.463165128	0.517031836	0.046969174	-0.022623886	0.939117605	0.060159981	0.011315789	0.987969488	0.990974483	1.243291232	0.3549289	0.441279989	0.586483578	0.987961797	0.439808075837277	0.458834877221337
20	0.6	pos	8.18846144	3.891111043	0.517031836	0.046969174	0.190059451	0.939117605	0.060159981	0.011315789	1.200652825	1.19967495	1.508553153	2.539276	3.830632817	0.59247741	0.987961797	3.80091536407088	0.457541820206786
20	0.9	neg	0.909581445	0.087040977	0.517031836	0.147011598	-0.07081184	0.939117605	0.060159981	0.035417957	0.963883702	0.963110361	1.204231097	0.05850995	0.070459501	0.129070626	0.963859629	0.0702136034480883	0.0859890219414252
20	0.9	pos	67.53367942	6.482440609	0.517031836	0.147011598	0.594878321	0.939117605	0.060159981	0.035417957	1.629573863	1.646287266	2.069102552	2.811666	5.817625296	0.124814063	0.963859629	5.76677083608932	0.0865211137746514
